rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
563,Bertrand Traoré,bf BFA,"FW,MF",Başakşehir,26,1995,7.6,2,18,4,22.2,2.36,0.52,0.11,0.50,,0,0,Matches
564,Hamidou Traoré,ml MLI,MF,Giresunspor,25,1996,3.0,0,4,3,75.0,1.33,1.00,0.00,0.00,,0,0,Matches
565,Trézéguet,eg EGY,MF,Trabzonspor,27,1994,23.6,11,95,37,38.9,4.02,1.57,0.09,0.24,,2,2,Matches
566,Hüseyin Türkmen,tr TUR,DF,Trabzonspor,24,1998,11.5,0,2,0,0.0,0.17,0.00,0.00,,,0,0,Matches
567,Deniz Turuc,tr TUR,MF,Başakşehir,29,1993,22.5,7,41,19,46.3,1.82,0.84,0.07,0.16,,4,4,Matches
568,Salih Uçan,tr TUR,MF,Beşiktaş,28,1994,24.6,3,39,11,28.2,1.59,0.45,0.08,0.27,,0,0,Matches
569,Adnan Ugur,be BEL,MF,Fatih Karagümrük,21,2001,2.2,0,3,1,33.3,1.39,0.46,0.00,0.00,,0,0,Matches
570,Oğulcan Ülgün,tr TUR,MF,Konyaspor,24,1998,6.0,2,11,3,27.3,1.83,0.50,0.18,0.67,,0,0,Matches
571,Alper Uludağ,tr TUR,DF,Giresunspor,31,1990,26.0,1,20,2,10.0,0.77,0.08,0.05,0.50,,0,0,Matches
572,Talha Ulvan,be BEL,DF,Giresunspor,21,2001,1.0,0,1,0,0.0,0.99,0.00,0.00,,,0,0,Matches
573,Fredrik Ulvestad,no NOR,MF,Sivasspor,30,1992,21.9,1,29,6,20.7,1.33,0.27,0.03,0.17,,0,0,Matches
574,Naci Ünüvar,nl NED,MF,Trabzonspor,19,2003,2.9,1,11,3,27.3,3.76,1.03,0.09,0.33,,0,0,Matches
575,Arda Ünyay,tr TUR,DF,Ankaragücü,15,2007,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
576,Alperen Uysal,tr TUR,GK,Antalyaspor,28,1994,10.0,0,0,0,,0.00,0.00,,,,0,0,Matches
577,Necip Uysal,tr TUR,"DF,MF",Beşiktaş,31,1991,9.4,0,3,1,33.3,0.32,0.11,0.00,0.00,,0,0,Matches
578,Anthony Uzodimma,ng NGA,"DF,MF",Kayserispor,23,1999,9.5,1,3,2,66.7,0.32,0.21,0.33,0.50,,0,0,Matches
579,Fıratcan Üzüm,,"DF,MF",Ankaragücü,23,1999,4.5,0,5,3,60.0,1.12,0.67,0.00,0.00,,0,0,Matches
580,Emrecan Uzunhan,,DF,Beşiktaş,21,2001,1.3,0,1,0,0.0,0.78,0.00,0.00,,,0,0,Matches
581,Emrecan Uzunhan,,DF,Antalyaspor,21,2001,8.6,0,3,2,66.7,0.35,0.23,0.00,0.00,,0,0,Matches
582,Enner Valencia,ec ECU,FW,Fenerbahçe,32,1989,24.9,29,86,44,51.2,3.45,1.76,0.20,0.39,,12,13,Matches
583,Berkay Vardar,az AZE,MF,Beşiktaş,19,2003,2.7,0,3,0,0.0,1.12,0.00,0.00,,,0,0,Matches
584,Kevin Varga,hu HUN,FW,Hatayspor,26,1996,3.6,0,6,2,33.3,1.67,0.56,0.00,0.00,,0,0,Matches
585,Valmir Veliu,xk KVX,FW,İstanbulspor,22,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
586,Valmir Veliu,xk KVX,MF,Gaziantep FK,22,2000,4.7,1,6,3,50.0,1.28,0.64,0.17,0.33,,0,0,Matches
587,Edin Višća,ba BIH,"MF,DF",Trabzonspor,32,1990,8.9,2,16,5,31.3,1.79,0.56,0.13,0.40,,0,0,Matches
588,Emiliano Viviano,it ITA,GK,Fatih Karagümrük,36,1985,16.7,0,0,0,,0.00,0.00,,,,0,0,Matches
589,Ognjen Vranješ,ba BIH,DF,Hatayspor,32,1989,13.6,0,1,1,100.0,0.07,0.07,0.00,0.00,,0,0,Matches
590,Güray Vural,tr TUR,DF,Antalyaspor,34,1988,29.6,4,28,9,32.1,0.95,0.30,0.14,0.44,,0,0,Matches
591,Wout Weghorst,nl NED,FW,Beşiktaş,29,1992,15.8,8,52,24,46.2,3.29,1.52,0.15,0.33,,0,1,Matches
592,Welinton,br BRA,DF,Beşiktaş,33,1989,10.5,0,12,1,8.3,1.14,0.09,0.00,0.00,,0,0,Matches
593,Haji Wright,us USA,FW,Antalyaspor,24,1998,26.3,15,80,32,40.0,3.04,1.22,0.16,0.41,,2,2,Matches
594,Robin Yalçın,de GER,"MF,DF",Sivasspor,28,1994,12.8,1,18,5,27.8,1.41,0.39,0.06,0.20,,0,0,Matches
595,Mert Yandaş,tr TUR,MF,Fenerbahçe,27,1994,5.7,0,10,1,10.0,1.76,0.18,0.00,0.00,,0,0,Matches
596,Erencan Yardimci,tr TUR,FW,Alanyaspor,20,2002,3.5,3,11,6,54.5,3.16,1.73,0.27,0.50,,0,0,Matches
597,Ali Yasar,be BEL,"DF,MF",İstanbulspor,27,1995,17.2,1,9,2,22.2,0.52,0.12,0.11,0.50,,0,0,Matches
598,Karahan Yasir Subaşı,tr TUR,DF,Konyaspor,26,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
599,Mustapha Yatabaré,ml MLI,FW,Sivasspor,36,1986,20.6,6,48,21,43.8,2.33,1.02,0.13,0.29,,0,0,Matches
600,Ferhat Yazgan,de GER,MF,İstanbulspor,29,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
601,Uğurcan Yazgılı,tr TUR,DF,Konyaspor,23,1999,8.4,1,4,1,25.0,0.47,0.12,0.25,1.00,,0,0,Matches
602,Yusuf Yazıcı,tr TUR,"MF,FW",Trabzonspor,25,1997,5.6,3,15,5,33.3,2.69,0.90,0.20,0.60,,0,0,Matches
603,Recep Yemişci,tr TUR,DF,Kasımpaşa,23,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
604,Mehmet Yeşil,tr TUR,DF,İstanbulspor,24,1998,26.6,1,10,2,20.0,0.38,0.08,0.10,0.50,,0,0,Matches
605,Erdoğan Yeşilyurt,,"MF,FW",Sivasspor,28,1993,26.4,3,56,14,25.0,2.12,0.53,0.05,0.21,,0,0,Matches
606,Fatih Yiğit Şanlitürk,,MF,Ümraniyespor,19,2003,1.7,0,3,1,33.3,1.73,0.58,0.00,0.00,,0,0,Matches
607,Bertuğ Yıldırım,tr TUR,FW,Hatayspor,20,2002,8.3,4,17,5,29.4,2.05,0.60,0.24,0.80,,0,0,Matches
608,Bertuğ Yıldırım,tr TUR,FW,Antalyaspor,20,2002,4.1,2,11,7,63.6,2.68,1.70,0.18,0.29,,0,0,Matches
609,Engin Yıldırım,tr TUR,FW,Trabzonspor,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
610,Muammer Yıldırım,tr TUR,GK,Sivasspor,31,1990,5.5,0,0,0,,0.00,0.00,,,,0,0,Matches
611,Berk Yıldız,tr TUR,"FW,MF",Adana Demirspor,26,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
612,İbrahim Yılmaz,tr TUR,FW,İstanbulspor,28,1994,14.0,0,30,9,30.0,2.15,0.64,0.00,0.00,,0,0,Matches
613,Kartal Yılmaz,tr TUR,MF,Beşiktaş,21,2000,1.4,0,2,0,0.0,1.48,0.00,0.00,,,0,0,Matches
614,Kartal Yılmaz,tr TUR,MF,Ümraniyespor,21,2000,15.9,0,10,3,30.0,0.63,0.19,0.00,0.00,,0,0,Matches
615,Mert Yilmaz,tr TUR,MF,Ümraniyespor,23,1999,1.2,0,0,0,,0.00,0.00,,,,0,0,Matches
616,Oğuzhan Yilmaz,tr TUR,MF,Trabzonspor,16,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
617,Oğuzhan Yılmaz,,MF,Kasımpaşa,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
618,Recep Yılmaz,tr TUR,DF,Hatayspor,26,1995,9.5,0,2,0,0.0,0.21,0.00,0.00,,,0,0,Matches
619,İsmail Yüksek,tr TUR,MF,Fenerbahçe,23,1999,8.2,0,8,1,12.5,0.97,0.12,0.00,0.00,,0,0,Matches
620,Ghayas Zahid,no NOR,"MF,FW",Ankaragücü,27,1994,15.7,2,18,7,38.9,1.15,0.45,0.11,0.29,,0,0,Matches
621,Miha Zajc,si SVN,MF,Fenerbahçe,28,1994,14.0,3,26,8,30.8,1.86,0.57,0.12,0.38,,0,0,Matches
622,Emirhan Zaman,,MF,Trabzonspor,19,2003,0.8,0,3,1,33.3,3.70,1.23,0.00,0.00,,0,0,Matches
623,Nicolò Zaniolo,it ITA,"MF,FW",Galatasaray,23,1999,3.9,5,22,10,45.5,5.59,2.54,0.18,0.40,,1,1,Matches
624,Andrej Đokanović,ba BIH,MF,Ankaragücü,21,2001,8.5,0,3,0,0.0,0.35,0.00,0.00,,,0,0,Matches
