rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
461,Mohamed Simakan,fr FRA,DF,Al-Nassr,24,2000,26,26,2174,24.2,1,1,2,1,0,0,4,2,0.04,0.04,0.08,0.04,0.08,Matches
462,Chris Smalling,eng ENG,DF,Al-Fayha,34,1989,30,30,2641,29.3,1,0,1,1,0,0,3,1,0.03,0.00,0.03,0.03,0.03,Matches
463,Omar Al Somah,sy SYR,FW,Al-Orobah,35,1989,17,17,1509,16.8,11,3,14,8,3,4,2,0,0.66,0.18,0.83,0.48,0.66,Matches
464,Mohammed Somaili,sa KSA,"MF,FW",Al Kholood Saudi Club,23,2000,30,17,1560,17.3,1,4,5,1,0,0,3,0,0.06,0.23,0.29,0.06,0.29,Matches
465,Kebba Sowe,gm GAM,FW,Al Kholood Saudi Club,18,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
466,Fawaz Al-Sqoor,sa KSA,DF,Al-Ittihad,28,1996,24,11,1134,12.6,2,2,4,2,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches
467,Nicolae Stanciu,ro ROU,MF,Damac,31,1993,29,29,2593,28.8,5,7,12,5,0,0,4,0,0.17,0.24,0.42,0.17,0.42,Matches
468,Khalid Al Subaie,sa KSA,"MF,DF",Al-Raed,24,1999,17,8,889,9.9,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
469,Faisal Al Subiani,sa KSA,MF,Damac,21,2003,26,17,1535,17.1,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
470,Mohammed Sulaiman,sa KSA,DF,Al-Ahli,20,2004,17,11,1008,11.2,2,0,2,2,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches
471,Abdulmajeed Al-Sulayhem,sa KSA,MF,Al-Nassr,30,1994,13,5,545,6.1,0,1,1,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches
472,Hussain Al Sultan,,FW,Al-Khaleej,,,4,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
473,Khaled Al-Sumairi,sa KSA,MF,Al-Khaleej,27,1997,26,13,1136,12.6,0,1,1,0,0,0,6,1,0.00,0.08,0.08,0.00,0.08,Matches
474,Yahya Sunbul,sa KSA,"MF,DF",Al-Raed,26,1998,19,4,607,6.7,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches
475,Meshari Sunyur,sa KSA,GK,Al-Raed,22,2001,20,20,1772,19.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Péter Szappanos,hu HUN,GK,Al-Fateh,33,1990,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
477,Talisca,br BRA,"MF,FW",Al-Nassr,30,1994,10,9,760,8.4,6,0,6,5,1,1,1,0,0.71,0.00,0.71,0.59,0.59,Matches
478,Hassan Al Tambakti,sa KSA,DF,Al-Hilal,25,1999,22,13,1252,13.9,0,1,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,Matches
479,Marzouq Tambakti,sa KSA,DF,Al-Riyadh SC,21,2003,24,22,1866,20.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
480,Alex Telles,br BRA,DF,Al-Nassr,31,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
481,Cristian Tello,es ESP,"MF,FW",Al-Orobah,32,1991,26,20,1743,19.4,5,3,8,5,0,0,3,0,0.26,0.15,0.41,0.26,0.41,Matches
482,Fawaz Al Terais,sa KSA,MF,Al-Orobah,24,2000,19,7,713,7.9,0,2,2,0,0,0,5,0,0.00,0.25,0.25,0.00,0.25,Matches
483,Mohammed Al-Thain,sa KSA,"MF,DF",Al-Shabab,27,1997,26,23,2124,23.6,2,0,2,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
484,Jehad Thakri,sa KSA,DF,Al-Qadsiah,23,2001,30,29,2393,26.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
485,Marcel Tisserand,cd COD,DF,Al-Khaleej,31,1993,21,21,1821,20.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
486,Karl Toko Ekambi,cm CMR,"FW,MF",Al-Ettifaq,31,1992,24,21,1923,21.4,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches
487,Ivan Toney,eng ENG,FW,Al-Ahli,28,1996,30,29,2530,28.1,23,4,27,13,10,10,5,0,0.82,0.14,0.96,0.46,0.60,Matches
488,Tozé,pt POR,MF,Al-Riyadh SC,31,1993,32,32,2797,31.1,5,4,9,5,0,0,6,0,0.16,0.13,0.29,0.16,0.29,Matches
489,William Troost-Ekong,ng NGA,DF,Al Kholood Saudi Club,30,1993,32,32,2852,31.7,2,1,3,1,1,1,2,0,0.06,0.03,0.09,0.03,0.06,Matches
490,Hamad Al Tuhayfan,sa KSA,DF,Al-Hilal,25,1999,21,6,653,7.3,0,1,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches
491,Saud Al Tumbukti,sa KSA,DF,Al-Riyadh SC,19,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
492,Moses Turay,sl SLE,FW,Al-Raed,20,2004,5,0,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
493,Gabriel Vareta,br BRA,DF,Al-Fayha,19,2005,12,8,740,8.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
494,Matías Vargas,ar ARG,"MF,FW",Al-Fateh,27,1997,20,20,1781,19.8,7,4,11,7,0,0,0,0,0.35,0.20,0.56,0.35,0.56,Matches
495,Gabriel Veiga,es ESP,MF,Al-Ahli,22,2002,32,30,2525,28.1,7,5,12,7,0,0,5,0,0.25,0.18,0.43,0.25,0.43,Matches
496,Vitinho,br BRA,"MF,FW",Al-Ettifaq,30,1993,31,23,1986,22.1,6,6,12,4,2,2,3,0,0.27,0.27,0.54,0.18,0.45,Matches
497,Mohammed Waheeb,sa KSA,"MF,DF",Al-Qadsiah,21,2002,31,28,2165,24.1,1,6,7,1,0,0,5,0,0.04,0.25,0.29,0.04,0.29,Matches
498,Saleh Waheeb,sa KSA,MF,Al-Khaleej,21,2002,30,12,1158,12.9,1,6,7,1,0,0,7,0,0.08,0.47,0.54,0.08,0.54,Matches
499,Wesley,br BRA,MF,Al-Nassr,19,2005,10,3,418,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
500,Bander Whaeshi,sa KSA,DF,Al-Raed,22,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Georginio Wijnaldum,nl NED,"MF,FW",Al-Ettifaq,33,1990,34,33,2920,32.4,14,4,18,13,1,1,0,0,0.43,0.12,0.55,0.40,0.52,Matches
502,Aiman Yahya,sa KSA,MF,Al-Nassr,23,2001,22,12,1031,11.5,5,3,8,5,0,0,2,0,0.44,0.26,0.70,0.44,0.70,Matches
503,Mohammed Al Yami,sa KSA,GK,Al-Hilal,26,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
504,Jawad El Yamiq,ma MAR,DF,Al-Wehda,32,1992,26,23,2094,23.3,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches
505,Saad Yaslam,sa KSA,DF,Al-Ahli,24,2000,22,16,1443,16.0,1,1,2,1,0,0,5,1,0.06,0.06,0.12,0.06,0.12,Matches
506,Brad Young,eng ENG,"MF,FW",Al-Orobah,21,2003,16,11,1056,11.7,2,1,3,2,0,0,3,0,0.17,0.09,0.26,0.17,0.26,Matches
507,Abdullah Al Yousif,sa KSA,DF,Al-Raed,26,1997,20,10,919,10.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
508,Zaydou Youssouf,km COM,MF,Al-Fateh,25,1999,16,16,1439,16.0,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
509,Hussian Al Zabdani,sa KSA,"DF,MF",Al Okhdood SC,29,1995,20,6,721,8.0,0,1,1,0,0,0,3,1,0.00,0.12,0.12,0.00,0.12,Matches
510,Anas Al Zahrani,,MF,Al-Raed,,,5,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
511,Suhayb Al Zaid,sa KSA,MF,Al-Fateh,19,2004,28,19,1811,20.1,0,3,3,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
512,Hussain Al Zarie,sa KSA,"DF,MF",Al-Fateh,19,2004,22,20,1682,18.7,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
513,Lucas Zelarayán,am ARM,MF,Al-Fateh,32,1992,11,11,985,10.9,1,2,3,1,0,0,1,0,0.09,0.18,0.27,0.09,0.27,Matches
514,Kurt Zouma,fr FRA,DF,Al-Orobah,29,1994,19,16,1503,16.7,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches
515,Ibrahim Al-Zubaidi,sa KSA,DF,Al-Orobah,35,1989,24,22,1741,19.3,0,1,1,0,0,0,5,1,0.00,0.05,0.05,0.00,0.05,Matches
516,Yaseen Al Zubaidi,sa KSA,"MF,FW",Al Okhdood SC,21,2003,15,8,779,8.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
517,Yaseen Al Zubaidi,sa KSA,FW,Al-Ahli,21,2003,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
518,Fahad Al Zubidi,sa KSA,"MF,FW",Al-Orobah,22,2002,29,16,1604,17.8,2,1,3,2,0,0,5,0,0.11,0.06,0.17,0.11,0.17,Matches
