rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
106,Brian Blasi,ar ARG,DF,Unión,23,1996,14.0,711,49,247,355,115,5,711,12,6,50.0,6,50.0,263,1582,834,13,9,2,11,10,260,19,Matches
107,Raúl Bobadilla,py PAR,"FW,MF",Arg Juniors,32,1987,0.4,16,0,1,6,9,4,16,1,1,100.0,0,0.0,11,41,9,1,0,2,3,3,10,5,Matches
108,Mauro Bogado,ar ARG,MF,Huracán,34,1985,14.0,750,17,141,476,141,5,750,14,8,57.1,6,42.9,365,1656,770,12,8,0,26,14,376,23,Matches
109,Juan Bolado,ar ARG,GK,Godoy Cruz,22,1997,3.4,123,102,121,3,0,0,123,0,0,,0,,56,537,402,0,0,0,0,0,22,1,Matches
110,Agustín Bolívar,ar ARG,MF,Gimnasia–LP,23,1996,1.4,69,6,35,31,5,0,69,1,0,0.0,1,100.0,22,116,27,0,1,0,0,1,23,1,Matches
111,Enrique Bologna,ar ARG,GK,River Plate,37,1982,2.0,72,69,72,0,0,0,72,0,0,,0,,33,239,196,0,0,0,0,0,19,0,Matches
112,Ezequiel Bonifacio,ar ARG,MF,Unión,25,1994,18.6,817,21,121,402,304,32,817,38,21,55.3,17,44.7,476,2469,982,35,20,12,49,32,531,108,Matches
113,Fabián Bordagaray,ar ARG,FW,Banfield,32,1987,0.1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
114,Rafael Borré,co COL,FW,River Plate,23,1995,15.1,578,8,15,201,367,101,575,20,11,55.0,9,45.0,346,1530,598,30,11,16,42,14,434,162,Matches
115,Rubén Botta,ar ARG,MF,San Lorenzo,29,1990,0.7,54,0,0,20,34,1,54,4,3,75.0,1,25.0,31,185,75,2,2,0,3,1,40,7,Matches
116,Rubén Botta,ar ARG,"MF,FW",Defensa y Just,29,1990,6.2,359,4,22,179,165,16,359,34,23,67.6,11,32.4,242,1788,859,26,28,6,12,14,261,51,Matches
117,Jonathan Bottinelli,ar ARG,DF,Unión,34,1984,17.7,1126,120,531,540,65,17,1126,4,4,100.0,0,0.0,549,2600,1519,7,9,1,7,8,561,7,Matches
118,Walter Bou,ar ARG,FW,Unión,25,1993,19.0,761,8,35,344,396,81,760,45,26,57.8,19,42.2,438,2087,731,27,20,11,58,35,540,182,Matches
119,Agustín Bouzat,ar ARG,FW,Vélez Sarsfield,25,1994,14.9,652,26,136,290,237,33,652,66,37,56.1,29,43.9,365,2251,970,38,15,11,49,18,399,121,Matches
120,Claudio Bravo,ar ARG,DF,Banfield,22,1997,16.9,1124,60,299,552,298,10,1124,61,43,70.5,18,29.5,492,3667,2193,45,40,2,19,29,511,49,Matches
121,Federico Bravo,ar ARG,MF,Atlé Tucumán,25,1993,10.3,505,29,131,337,43,6,505,5,3,60.0,2,40.0,154,667,310,3,7,0,11,3,204,6,Matches
122,Néstor Breitenbruch,ar ARG,DF,Defensa y Just,23,1995,4.0,228,6,62,117,50,4,228,7,5,71.4,2,28.6,88,522,332,7,3,2,9,4,117,12,Matches
123,Néstor Breitenbruch,ar ARG,DF,Godoy Cruz,23,1995,15.5,921,72,360,424,144,12,921,35,21,60.0,14,40.0,423,3057,1962,29,11,1,25,10,429,37,Matches
124,Norberto Briasco,am ARM,"MF,FW",Huracán,23,1996,13.3,433,8,54,183,205,33,433,47,27,57.4,20,42.6,277,1939,645,24,16,6,38,22,311,104,Matches
125,Santiago Briñone,ar ARG,MF,Patronato,22,1996,1.8,100,1,15,58,27,5,100,3,2,66.7,1,33.3,34,147,76,2,2,0,7,5,39,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Emanuel Brítez,ar ARG,DF,Rosario Central,27,1992,22.0,1273,95,439,601,251,27,1273,28,17,60.7,11,39.3,524,2806,1496,32,25,4,38,18,534,48,Matches
127,Miguel Brizuela,ar ARG,DF,Vélez Sarsfield,22,1997,1.1,103,4,24,76,3,1,103,0,0,,0,,71,431,305,4,0,0,0,1,77,0,Matches
128,Jorge Broun,ar ARG,GK,Gimnasia–LP,33,1986,7.0,180,152,178,2,0,0,180,0,0,,0,,80,625,534,0,0,0,0,0,45,0,Matches
129,Juan Brunetta,ar ARG,"FW,MF",Godoy Cruz,22,1997,15.8,713,9,53,357,320,31,712,80,43,53.8,37,46.3,445,3011,1393,45,40,11,46,34,452,82,Matches
130,Julio Buffarini,ar ARG,DF,Boca Juniors,30,1988,19.7,1085,40,289,529,282,16,1085,42,27,64.3,15,35.7,462,2431,1236,25,37,2,24,17,519,80,Matches
