rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
618,Mehmet Topal,tr TUR,"MF,DF",Başakşehir,34,1986,14.8,2,1,1,17,12,2,5,24,25,,,0,Matches
619,Jetmir Topalli,xk KVX,MF,Yeni Mal'spor,22,1998,1.9,3,0,0,9,4,0,1,2,1,,,0,Matches
620,Mert Topuz,,GK,Ankaragücü,19,2001,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
621,Gökhan Töre,tr TUR,"FW,MF",Beşiktaş,28,1992,7.2,1,0,0,13,8,12,24,2,4,,,0,Matches
622,Tunay Torun,tr TUR,"MF,FW",Rizespor,30,1990,10.3,3,0,0,17,16,9,51,7,6,,,0,Matches
623,Alin Toșca,ro ROU,DF,Gaziantep FK,28,1992,31.9,4,0,0,15,25,0,4,40,19,,,0,Matches
624,Duško Tošić,rs SRB,DF,Kasımpaşa,35,1985,8.0,3,0,0,10,8,0,4,21,11,,,0,Matches
625,Cenk Tosun,tr TUR,FW,Beşiktaş,29,1991,1.9,0,0,0,3,2,0,0,1,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Zargo Touré,sn SEN,DF,Gençlerbirliği,30,1989,22.1,3,0,0,6,6,0,4,47,14,,,0,Matches
627,Adama Traoré,ml MLI,MF,Hatayspor,25,1995,25.6,3,0,0,22,73,2,49,25,10,,,0,Matches
628,Zlatko Tripić,no NOR,MF,Göztepe,27,1992,16.8,1,0,0,17,24,11,76,13,12,,,0,Matches
629,Ozan Tufan,tr TUR,MF,Fenerbahçe,25,1995,30.0,4,0,0,32,67,1,44,39,34,,,0,Matches
630,Arda Turan,tr TUR,MF,Galatasaray,33,1987,18.0,7,0,0,35,28,9,44,12,17,,,0,Matches
631,Atila Turan,tr TUR,DF,Ankaragücü,28,1992,19.7,5,0,0,22,15,1,101,49,19,,,0,Matches
632,Hüseyin Türkmen,tr TUR,DF,Trabzonspor,22,1998,10.5,0,0,0,9,9,0,5,19,10,,,0,Matches
633,Deniz Turuc,tr TUR,MF,Fenerbahçe,27,1993,1.7,0,0,0,0,2,0,9,0,0,,,0,Matches
634,Deniz Turuc,tr TUR,MF,Başakşehir,27,1993,25.4,5,0,0,33,39,4,202,19,23,,,0,Matches
635,Veton Tusha,xk KVX,"MF,FW",Denizlispor,17,2002,3.8,0,0,0,5,5,0,3,1,4,,,0,Matches
636,Georgios Tzavellas,gr GRE,DF,Alanyaspor,32,1987,33.9,11,1,0,20,40,0,33,46,17,,,1,Matches
637,Salih Uçan,tr TUR,MF,Alanyaspor,26,1994,26.9,10,0,0,54,35,3,149,30,45,,,0,Matches
638,Murat Uçar,tr TUR,DF,Erzurum BB,28,1991,24.1,9,1,0,39,36,5,87,47,23,,,0,Matches
639,Uğur Uçar,tr TUR,DF,Başakşehir,33,1987,4.5,1,0,0,7,2,1,22,6,4,,,0,Matches
640,Alper Uludağ,tr TUR,"MF,DF",Konyaspor,29,1990,2.7,4,0,0,4,4,2,4,4,2,,,0,Matches
641,Atakan Üner,tr TUR,MF,Beşiktaş,21,1999,0.7,0,0,0,1,0,0,1,0,0,,,0,Matches
642,Batuhan Ünsal,tr TUR,GK,Erzurum BB,23,1997,0.6,0,0,0,0,1,0,0,0,0,,,0,Matches
643,Furkan Uslu,,,Denizlispor,17,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
644,Necip Uysal,tr TUR,"DF,MF",Beşiktaş,29,1991,16.6,4,0,0,34,25,3,31,23,34,,,0,Matches
645,Anthony Uzodimma,ng NGA,MF,Kayserispor,21,1999,1.7,0,0,0,0,3,0,1,0,2,,,0,Matches
646,Muhammed Uzun,,FW,Alanyaspor,15,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
647,Ömer Uzun,tr TUR,FW,Kayserispor,20,2000,1.2,0,0,0,1,1,1,1,0,1,,,0,Matches
648,Enner Valencia,ec ECU,"MF,FW",Fenerbahçe,30,1989,27.4,7,0,0,63,59,14,74,23,31,,,0,Matches
649,Federico Varela,ar ARG,MF,Denizlispor,24,1996,3.0,0,0,0,2,4,1,13,1,2,,,0,Matches
650,Kevin Varga,hu HUN,"MF,FW",Kasımpaşa,24,1996,23.9,4,0,0,22,16,7,56,27,16,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
651,Amedej Vetrih,si SVN,MF,Gaziantep FK,29,1990,20.2,8,0,0,48,17,1,5,34,43,,,1,Matches
652,Amedej Vetrih,si SVN,MF,Rizespor,29,1990,1.1,0,0,0,2,2,0,0,0,2,,,0,Matches
653,Domagoj Vida,hr CRO,DF,Beşiktaş,31,1989,33.5,5,0,0,41,23,0,5,70,17,,,0,Matches
654,Edin Višća,ba BIH,MF,Başakşehir,30,1990,23.0,2,0,0,13,22,3,152,18,12,,,0,Matches
655,Emiliano Viviano,it ITA,GK,Fatih Karagümrük,34,1985,31.3,4,0,0,0,1,0,0,1,1,,,0,Matches
656,Idriz Voca,xk KVX,MF,Ankaragücü,23,1997,14.6,3,0,0,24,19,0,5,22,17,,,0,Matches
657,Güray Vural,tr TUR,"MF,DF",Gaziantep FK,32,1988,23.9,5,0,0,15,10,4,163,32,15,,,0,Matches
658,Wallace,br BRA,DF,Yeni Mal'spor,25,1994,27.2,3,0,0,19,9,0,5,46,17,,,0,Matches
659,Welinton,br BRA,DF,Beşiktaş,31,1989,33.2,9,0,0,61,41,2,12,59,51,,,0,Matches
660,Güven Yalçın,tr TUR,FW,Beşiktaş,21,1999,3.2,1,0,0,6,8,0,7,1,0,,,0,Matches
661,Robin Yalçın,de GER,"DF,MF",Sivasspor,26,1994,28.9,8,0,0,31,21,1,29,44,36,,,0,Matches
662,Mert Yandaş,tr TUR,MF,Fenerbahçe,25,1994,18.7,6,0,0,33,25,7,58,17,16,,,0,Matches
663,Barış Yardımcı,tr TUR,DF,Konyaspor,27,1992,3.9,2,0,0,2,5,0,8,2,3,,,0,Matches
664,Barış Yardımcı,tr TUR,DF,Sivasspor,27,1992,4.1,0,0,0,5,6,0,9,5,5,,,0,Matches
665,Ahmed Yasin Ghani,iq IRQ,MF,Denizlispor,29,1991,3.4,0,0,0,9,5,1,8,2,2,,,0,Matches
666,Karahan Yasir Subaşı,tr TUR,DF,Kayserispor,24,1996,7.2,2,0,0,9,7,0,18,8,15,,,0,Matches
667,Mustapha Yatabaré,ml MLI,"FW,MF",Sivasspor,34,1986,24.6,6,0,0,49,32,22,35,12,24,,,0,Matches
668,Zeki Yavru,tr TUR,"MF,DF",Yeni Mal'spor,28,1991,22.3,3,0,0,30,21,0,100,46,33,,,0,Matches
669,Ali Yavuz Kol,tr TUR,"MF,DF",Denizlispor,19,2001,3.4,4,1,1,11,3,0,10,3,3,,,0,Matches
670,Ali Yavuz Kol,tr TUR,MF,Galatasaray,19,2001,0.4,1,0,0,1,0,0,0,1,0,,,0,Matches
671,DeAndre Yedlin,us USA,DF,Galatasaray,27,1993,7.4,3,1,1,15,6,2,24,11,12,,,0,Matches
672,Hakan Yeşil,tr TUR,MF,Trabzonspor,18,2002,0.0,0,0,0,0,0,0,0,1,0,,,0,Matches
673,Erdoğan Yeşilyurt,,MF,Sivasspor,26,1993,21.3,7,1,0,18,26,5,99,18,12,,,0,Matches
674,Fatih Yiğit Şanlitürk,,MF,Fenerbahçe,17,2003,0.2,0,0,0,2,0,0,0,0,0,,,0,Matches
675,Emre Yıldırım,,DF,Denizlispor,18,2002,1.0,0,0,0,2,0,0,0,1,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
676,Muammer Yıldırım,tr TUR,GK,Sivasspor,29,1990,3.7,1,0,0,0,0,0,0,0,0,,,0,Matches
677,Murat Yıldırım,tr TUR,MF,Gençlerbirliği,33,1987,16.7,6,0,0,24,21,2,19,15,22,,,0,Matches
678,Zeki Yıldırım,tr TUR,MF,Fatih Karagümrük,29,1991,0.6,0,0,0,0,2,0,2,2,1,,,0,Matches
679,Berk Yıldız,tr TUR,"FW,MF",Yeni Mal'spor,24,1996,0.6,0,0,0,0,2,0,1,0,1,,,0,Matches
680,Ahmet Yılmaz Çalık,tr TUR,DF,Konyaspor,26,1994,26.9,6,0,0,22,30,2,1,61,20,,,0,Matches
681,Kartal Yılmaz,tr TUR,MF,Beşiktaş,19,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
682,Mert Yilmaz,tr TUR,"DF,MF",Antalyaspor,21,1999,8.6,1,0,0,6,2,1,7,9,10,,,0,Matches
683,Oğuz Yılmaz,tr TUR,DF,Denizlispor,27,1993,14.2,4,0,0,7,19,1,1,28,9,,,0,Matches
684,Rıdvan Yılmaz,tr TUR,DF,Beşiktaş,19,2001,12.7,1,0,0,14,12,0,31,19,8,,,0,Matches
685,Sefa Yılmaz,tr TUR,MF,Gençlerbirliği,30,1990,23.5,7,0,0,40,30,8,24,22,21,,,0,Matches
686,İsmail Yüksek,tr TUR,MF,Fenerbahçe,21,1999,0.1,0,0,0,0,1,0,0,1,1,,,0,Matches
687,Mustafa Yumlu,tr TUR,DF,Denizlispor,32,1987,23.9,4,0,0,23,22,1,1,44,21,,,1,Matches
688,Utku Yuvakuran,tr TUR,GK,Beşiktaş,22,1997,5.4,0,0,0,0,0,0,0,0,0,,,0,Matches
689,Ulaş Zengin,,DF,Gaziantep FK,23,1997,1.2,0,0,0,2,0,0,0,1,0,,,0,Matches
690,Ervin Zukanović,ba BIH,DF,Fatih Karagümrük,33,1987,16.3,5,1,1,18,9,0,4,23,5,,,0,Matches
691,Peter Žulj,at AUT,MF,Göztepe,27,1993,7.8,1,0,0,22,8,0,13,6,9,,,0,Matches
692,Fernando Zuqui,ar ARG,MF,Yeni Mal'spor,28,1991,2.3,2,0,0,2,4,0,1,1,3,,,0,Matches
693,Damjan Đoković,hr CRO,MF,Rizespor,30,1990,18.4,5,0,0,9,13,0,20,13,10,,,0,Matches
694,Daniel Łukasik,pl POL,MF,Ankaragücü,29,1991,16.6,2,0,0,17,30,1,14,11,19,,,0,Matches
