rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,won_aerial,matches
455,Kieffer Moore,wls WAL,FW,Cardiff City,27,1992,37.9,4,0,0,80,81,19,30,8,12,2,0,0,134,438,292,60.0,Matches
456,Liam Moore,jm JAM,DF,Reading,27,1993,30.9,3,0,0,25,18,2,3,28,9,0,1,0,130,84,59,58.7,Matches
457,Taylor Moore,eng ENG,DF,Bristol City,23,1997,15.2,3,0,0,12,4,0,4,31,12,0,1,0,70,62,50,55.4,Matches
458,Joe Morrell,wls WAL,MF,Luton Town,23,1997,5.0,0,0,0,6,3,0,3,8,7,0,0,0,31,3,5,37.5,Matches
459,Carlton Morris,eng ENG,"MF,FW",Barnsley,24,1995,12.0,3,0,0,16,21,0,27,5,7,0,0,0,71,60,74,44.8,Matches
460,Jordan Morris,us USA,"FW,MF",Swansea City,25,1994,1.0,0,0,0,0,0,2,1,0,0,0,0,0,6,3,5,37.5,Matches
461,Michael Morrison,eng ENG,DF,Reading,32,1988,33.8,2,0,0,13,32,3,3,32,20,0,0,0,114,132,57,69.8,Matches
462,Sean Morrison,eng ENG,DF,Cardiff City,29,1991,36.6,8,0,0,48,31,4,5,55,29,1,2,1,163,219,85,72.0,Matches
463,Sam Morsy,eg EGY,MF,Middlesbrough,28,1991,26.0,8,1,0,59,24,1,23,35,29,0,1,0,162,51,51,50.0,Matches
464,Alex Mowatt,eng ENG,MF,Barnsley,25,1995,42.6,6,1,0,39,50,2,191,37,35,0,0,0,318,68,59,53.5,Matches
465,Hayden Muller,eng ENG,DF,Millwall,18,2002,0.2,1,0,0,1,0,0,0,1,2,0,0,0,2,1,1,50.0,Matches
466,Bali Mumba,eng ENG,DF,Norwich City,18,2001,1.3,0,0,0,2,2,0,2,2,0,0,0,0,9,1,1,50.0,Matches
467,Josh Murphy,eng ENG,"FW,MF",Cardiff City,25,1995,12.6,2,0,0,14,24,5,49,6,5,0,0,0,47,13,28,31.7,Matches
468,Glenn Murray,eng ENG,"FW,MF",Watford,36,1983,1.3,0,0,0,7,3,1,0,1,0,0,0,0,1,4,12,25.0,Matches
469,Glenn Murray,eng ENG,FW,Nott'ham Forest,36,1983,8.0,1,0,0,25,12,8,4,0,2,1,0,0,8,43,53,44.8,Matches
470,Admiral Muskwe,zw ZIM,"FW,MF",Wycombe,21,1998,11.9,1,0,0,13,17,4,3,0,4,1,0,0,42,17,46,27.0,Matches
471,Ádám Nagy,hu HUN,MF,Bristol City,25,1995,23.7,1,0,0,14,10,2,12,55,18,0,0,0,156,11,27,28.9,Matches
472,Kal Naismith,sct SCO,DF,Luton Town,28,1992,17.8,1,0,0,10,27,0,30,16,29,0,1,0,125,48,35,57.8,Matches
473,Kyle Naughton,eng ENG,DF,Swansea City,31,1988,26.4,4,1,1,18,17,0,10,36,30,1,0,0,157,64,79,44.8,Matches
474,Marc Navarro,es ESP,DF,Watford,25,1995,2.5,1,0,0,1,2,0,8,1,5,0,0,0,7,2,5,28.6,Matches
