rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
309,Sami Al-Najei,sa KSA,MF,Al-Nassr,23,1997,26,13,1381,15.3,6,5,11,6,0,0,2,0,0.39,0.33,0.72,0.39,0.72,Matches
310,Mohammed Naji,sa KSA,DF,Al-Fateh,26,1993,14,7,721,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
311,Raghid Najjar,sa KSA,GK,Al-Wehda,23,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
312,Ibrahim Al Nakhli,sa KSA,"DF,MF",Damac,23,1997,14,9,742,8.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
313,Saleh Al Nashmi,sa KSA,DF,Al-Fateh,24,1995,11,3,287,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
314,Awad Al Nashri,sa KSA,MF,Al-Ittihad,18,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
315,Hussain Al Nattar,sa KSA,"MF,FW",Al-Qadsiah,20,2000,13,4,493,5.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
316,Badou Ndiaye,sn SEN,MF,Al-Ain,29,1990,13,13,1138,12.6,2,1,3,2,0,0,4,0,0.16,0.08,0.24,0.16,0.24,Matches
317,Ali Al Nemer,sa KSA,MF,Al-Taawoun,28,1991,17,3,424,4.7,1,1,2,1,0,0,2,0,0.21,0.21,0.42,0.21,0.42,Matches
318,Youssouf Niakaté,ml MLI,FW,Al-Wehda,27,1992,23,21,1831,20.3,11,4,15,8,3,3,4,0,0.54,0.20,0.74,0.39,0.59,Matches
319,M'Baye Niang,sn SEN,FW,Al-Ahli,25,1994,5,1,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
320,Gonzalo Nicolás Martínez,ar ARG,MF,Al-Nassr,27,1993,18,18,1414,15.7,3,6,9,3,0,0,4,0,0.19,0.38,0.57,0.19,0.57,Matches
321,Nemanja Nikolić,me MNE,FW,Al-Raed,27,1992,14,11,946,10.5,3,0,3,2,1,2,2,0,0.29,0.00,0.29,0.19,0.19,Matches
322,Peter Nworah,ng NGA,MF,Al-Ain,29,1990,1,1,80,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
323,Abdulmajeed Obaid,sa KSA,MF,Al-Batin,24,1995,6,2,236,2.6,1,1,2,1,0,0,0,0,0.38,0.38,0.76,0.38,0.76,Matches
324,Abdurahman Al-Obaid,sa KSA,DF,Al-Nassr,27,1993,20,17,1477,16.4,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
325,Stanley Ohawuchi,ng NGA,"MF,FW",Al-Qadsiah,30,1990,28,28,2508,27.9,4,7,11,4,0,0,4,1,0.14,0.25,0.39,0.14,0.39,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Saleh Al Ohaymid,sa KSA,GK,Al-Ain,22,1998,4,2,255,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
327,Madallah Al-Olayan,sa KSA,DF,Al-Hilal,25,1994,8,6,457,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
328,Ismail Omar,sa KSA,"MF,FW",Al-Faisaly,28,1992,16,5,538,6.0,0,2,2,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,Matches
329,Nasser Al Omran,sa KSA,MF,Al-Shabab,23,1997,10,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
330,Thaar Al Otaibi,sa KSA,FW,Abha,20,1999,5,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
331,Saqer Otaif,sa KSA,MF,Al-Fateh,29,1990,7,1,181,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
332,Abdullah Otayf,sa KSA,MF,Al-Hilal,27,1992,17,7,674,7.5,0,2,2,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches
333,Othman Al Othman,sa KSA,MF,Al-Fateh,17,2003,1,0,4,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
334,Omar Al Oudah,sa KSA,DF,Al-Batin,21,1998,19,17,1373,15.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
335,Mohammed Al Oufi,sa KSA,DF,Al-Ittihad,17,2002,4,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
336,Mohammed Al-Owais,sa KSA,GK,Al-Ahli,28,1991,20,20,1800,20.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
337,Abdullah Al-Owaishir,sa KSA,GK,Al-Wehda,29,1991,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
338,Samuel Owusu,gh GHA,"MF,FW",Al-Ahli,24,1996,10,8,680,7.6,3,2,5,3,0,0,1,0,0.40,0.26,0.66,0.40,0.66,Matches
339,Pedrão,br BRA,DF,Al-Wehda,27,1992,17,16,1442,16.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
340,Amahl Pellegrino,no NOR,MF,Damac,30,1990,12,7,570,6.3,2,0,2,2,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches
341,Dimitri Petratos,au AUS,MF,Al-Wehda,27,1992,28,18,1567,17.4,9,1,10,5,4,4,0,0,0.52,0.06,0.57,0.29,0.34,Matches
342,Petros,br BRA,MF,Al-Nassr,31,1989,26,26,2313,25.7,6,3,9,5,1,2,8,0,0.23,0.12,0.35,0.19,0.31,Matches
343,Aleksandar Prijović,rs SRB,FW,Al-Ittihad,30,1990,28,21,1593,17.7,7,2,9,7,0,1,1,0,0.40,0.11,0.51,0.40,0.51,Matches
344,Abdulkareem Al-Qahtani,sa KSA,MF,Al-Wehda,27,1993,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
345,Abdullah Al Qahtani,sa KSA,"MF,FW",Abha,21,1999,10,2,234,2.6,0,1,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,Matches
346,Abdullah Al Qahtani,sa KSA,MF,Al-Faisaly,21,1999,5,1,149,1.7,1,0,1,1,0,0,0,0,0.60,0.00,0.60,0.60,0.60,Matches
347,Abdulmohsen Al-Qahtani,sa KSA,MF,Al-Qadsiah,21,1999,2,2,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
348,Eid Al Qahtani,sa KSA,MF,Al-Ain,19,2000,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
349,Husain Al Qahtani,sa KSA,MF,Al-Shabab,25,1994,25,14,1202,13.4,0,1,1,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07,Matches
350,Meshari Al Qahtani,sa KSA,MF,Al-Wehda,23,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Dhaifallah Al-Qarni,sa KSA,MF,Al-Batin,31,1988,28,24,2023,22.5,0,2,2,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
352,Fawaz Al-Qarni,sa KSA,GK,Al-Ittihad,28,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
353,Mohammed Al-Qarni,sa KSA,MF,Al-Wehda,30,1989,17,11,1052,11.7,0,1,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches
354,Saeed Al Qarni,sa KSA,MF,Al-Ain,31,1989,13,9,807,9.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
355,Hussain Qassem,sa KSA,DF,Al-Faisaly,22,1997,11,2,243,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
356,Mohammed Qassem,sa KSA,DF,Al-Faisaly,25,1995,27,27,2367,26.3,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
357,Hassan Al-Qeed,sa KSA,MF,Al-Ahli,22,1998,5,1,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
358,Saleh Al-Qumaizi,sa KSA,DF,Al-Ettifaq,28,1991,25,23,2015,22.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
359,Hassan Raghfawi,sa KSA,DF,Al-Batin,24,1995,12,11,873,9.7,0,1,1,0,0,0,3,1,0.00,0.10,0.10,0.00,0.10,Matches
360,Raphael,br BRA,DF,Al-Faisaly,28,1992,26,26,2340,26.0,2,0,2,2,0,0,7,0,0.08,0.00,0.08,0.08,0.08,Matches
361,Abdullah Al-Rashidi,sa KSA,MF,Al-Ain,,,4,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
362,Fahad Al Rashidi,sa KSA,MF,Al-Taawoun,23,1997,7,3,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
363,Noor Al Rashidi,sa KSA,DF,Al-Wehda,25,1995,6,3,318,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
364,Mohamed Rayhi,nl NED,"MF,FW",Al-Batin,26,1994,25,22,1978,22.0,6,4,10,5,1,1,0,0,0.27,0.18,0.46,0.23,0.41,Matches
365,Ahmed Al-Rehaili,sa KSA,GK,Al-Raed,25,1994,5,5,450,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
366,Abdulrahman Al-Rio,sa KSA,DF,Damac,26,1994,14,2,412,4.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
367,Garry Rodrigues,cv CPV,MF,Al-Ittihad,29,1990,17,14,1038,11.5,4,3,7,4,0,0,0,0,0.35,0.26,0.61,0.35,0.61,Matches
368,Romarinho,br BRA,"MF,FW",Al-Ittihad,29,1990,30,29,2542,28.2,16,3,19,13,3,4,1,0,0.57,0.11,0.67,0.46,0.57,Matches
369,Igor Rossi Branco,br BRA,DF,Al-Faisaly,31,1989,25,25,2176,24.2,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches
370,Masoud Al Rubaie,sa KSA,DF,Al-Batin,24,1995,4,4,341,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
371,Saeed Al Rubaie,sa KSA,DF,Al-Ettifaq,26,1994,18,16,1383,15.4,2,1,3,2,0,0,1,0,0.13,0.07,0.20,0.13,0.20,Matches
372,Omar Al Ruwaili,sa KSA,FW,Abha,24,1996,5,0,32,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
373,Marwane Saâdane,ma MAR,"DF,MF",Al-Fateh,28,1992,26,25,2235,24.8,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
374,Mohammed Al-Saeed,sa KSA,"MF,FW",Al-Fateh,23,1996,23,10,1076,12.0,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches
375,Abdulrahman Al Safari,sa KSA,MF,Al-Qadsiah,27,1993,20,8,752,8.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Mubarak Al Sagoor,sa KSA,DF,Al-Wehda,26,1994,1,1,57,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
377,Ziyad Al-Sahafi,sa KSA,DF,Al-Ittihad,25,1994,20,20,1797,20.0,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
378,Mohammed Al Sahlawi,sa KSA,FW,Al-Taawoun,33,1987,12,1,204,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
379,Mohammed Al Sahli,sa KSA,"FW,MF",Al-Raed,28,1992,23,8,836,9.3,3,4,7,3,0,0,4,0,0.32,0.43,0.75,0.32,0.75,Matches
380,Mohammed Al-Saiari,sa KSA,"MF,FW",Al-Faisaly,27,1993,20,4,672,7.5,6,1,7,6,0,0,6,0,0.80,0.13,0.94,0.80,0.94,Matches
381,Bilel Saidani,tn TUN,MF,Damac,27,1993,13,12,1099,12.2,0,3,3,0,0,0,4,0,0.00,0.25,0.25,0.00,0.25,Matches
382,Abdulla Al Salem,sa KSA,FW,Al-Ettifaq,27,1992,21,10,857,9.5,2,0,2,2,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches
383,Mohammed Salem,sa KSA,DF,Al-Shabab,34,1985,21,21,1701,18.9,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches
384,Zakaria Sami,sa KSA,MF,Al-Batin,28,1992,27,25,2168,24.1,0,3,3,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12,Matches
385,Abdullah Al-Samtai,sa KSA,MF,Damac,,,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
386,Abdoulaye Sané,sn SEN,"MF,FW",Al-Taawoun,27,1992,27,14,1342,14.9,2,3,5,2,0,0,0,0,0.13,0.20,0.34,0.13,0.34,Matches
387,Iago Santos,br BRA,DF,Al-Taawoun,28,1992,25,25,2250,25.0,4,0,4,4,0,0,8,0,0.16,0.00,0.16,0.16,0.16,Matches
388,Sultan Al-Sawadi,sa KSA,MF,Al-Wehda,27,1992,4,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
389,Abdulmajeed Al-Sawat,sa KSA,MF,Al-Ittihad,25,1995,11,1,149,1.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
390,Ramzi Sawlan,sa KSA,DF,Damac,22,1998,4,0,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
391,Hamad Al Sayyaf,sa KSA,DF,Al-Ettifaq,18,2002,2,2,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
392,Xandro Schenk,nl NED,DF,Al-Batin,27,1993,25,24,2161,24.0,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches
393,Sebá,br BRA,"MF,FW",Al-Shabab,28,1992,16,15,1290,14.3,7,4,11,7,0,0,0,0,0.49,0.28,0.77,0.49,0.77,Matches
394,Saad Al-Selouli,sa KSA,"MF,DF",Al-Ettifaq,22,1998,17,3,438,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
395,Hussain Shae'an,sa KSA,GK,Al-Taawoun,31,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
396,Abdulaziz Al Shahrani,sa KSA,MF,Damac,25,1994,6,1,157,1.7,0,1,1,0,0,0,0,0,0.00,0.57,0.57,0.00,0.57,Matches
397,Yasser Al-Shahrani,sa KSA,DF,Al-Hilal,28,1992,27,26,2353,26.1,1,3,4,1,0,0,3,0,0.04,0.11,0.15,0.04,0.15,Matches
398,Abdullah Al-Shamekh,sa KSA,"MF,DF",Al-Shabab,27,1993,8,6,485,5.4,0,1,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches
399,Mohammed Al Shammari,sa KSA,GK,Al-Ain,28,1991,8,7,671,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
400,Yousef Al Shammari,sa KSA,MF,Al-Batin,22,1997,13,8,541,6.0,2,0,2,2,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Abdulmalek Al-Shammeri,sa KSA,"DF,MF",Al-Batin,24,1995,22,20,1661,18.5,0,2,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches
402,Fahad Al Shammeri,sa KSA,FW,Al-Batin,,,13,0,340,3.8,1,1,2,1,0,0,2,0,0.26,0.26,0.53,0.26,0.53,Matches
403,Sajar Al Shammeri,,FW,Al-Ain,,,3,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
404,Hamdan Al-Shamrani,sa KSA,DF,Al-Ittihad,23,1996,17,12,1130,12.6,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches
405,Ahmed Sharahili,sa KSA,DF,Al-Shabab,26,1994,23,22,1862,20.7,2,2,4,2,0,0,4,0,0.10,0.10,0.19,0.10,0.19,Matches
406,Hassan Sharahili,sa KSA,FW,Al-Batin,27,1993,16,2,470,5.2,2,0,2,2,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matches
407,Khalid Sharahili,sa KSA,GK,Damac,33,1987,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
408,Riyadh Sharahili,sa KSA,MF,Abha,27,1993,25,25,2242,24.9,4,3,7,4,0,0,3,1,0.16,0.12,0.28,0.16,0.28,Matches
409,Nader Al-Sharari,sa KSA,DF,Abha,24,1996,20,14,1385,15.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
410,Abdulaziz Al-Sharid,sa KSA,MF,Al-Faisaly,26,1994,13,7,640,7.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
411,Saleh Al-Shehri,sa KSA,FW,Al-Hilal,26,1993,24,2,427,4.7,6,0,6,5,1,1,1,0,1.26,0.00,1.26,1.05,1.05,Matches
412,Yahya Al-Shehri,sa KSA,MF,Al-Nassr,30,1990,3,1,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
413,Muhannad Shenqeeti,sa KSA,DF,Al-Ittihad,21,1999,24,20,1732,19.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
414,Waleed Shenqeeti,sa KSA,FW,Al-Qadsiah,26,1994,13,2,239,2.7,2,1,3,2,0,0,1,0,0.75,0.38,1.13,0.75,1.13,Matches
415,Ibrahim Al-Shoeil,sa KSA,DF,Al-Qadsiah,25,1994,18,14,1305,14.5,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
416,Mohammed Al Shuraymi,sa KSA,"MF,DF",Al-Ain,25,1995,16,10,1050,11.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
417,Hussein Al Shuwaysh,sa KSA,DF,Al-Raed,31,1988,24,19,1716,19.1,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches
418,Hani Al Sibyani,sa KSA,DF,Al-Ahli,21,1999,3,1,125,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
419,Meshal Sibyani,sa KSA,DF,Al-Faisaly,19,2001,4,0,83,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
420,Luis Gustavo Melere da Silva,br BRA,MF,Al-Wehda,29,1991,20,12,1166,13.0,1,1,2,1,0,1,3,0,0.08,0.08,0.15,0.08,0.15,Matches
421,Hassan Al Slis,sa KSA,FW,Al-Ettifaq,20,2000,4,1,79,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
422,Naïm Sliti,tn TUN,MF,Al-Ettifaq,28,1992,28,24,2080,23.1,9,8,17,8,1,1,1,0,0.39,0.35,0.74,0.35,0.69,Matches
423,Nawaf Al-Sobhi,sa KSA,DF,Al-Taawoun,30,1990,15,13,1174,13.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
424,Omar Al-Sohaymi,sa KSA,"MF,FW",Al-Ain,27,1993,19,11,1050,11.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
425,Omar Al Somah,sy SYR,FW,Al-Ahli,31,1989,24,23,2080,23.1,12,3,15,9,3,5,2,0,0.52,0.13,0.65,0.39,0.52,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Hillel Soudani,dz ALG,"MF,FW",Al-Fateh,32,1987,13,10,890,9.9,2,0,2,2,0,0,4,0,0.20,0.00,0.20,0.20,0.20,Matches
427,Souza,br BRA,MF,Al-Ettifaq,32,1988,29,29,2538,28.2,2,4,6,2,0,0,6,0,0.07,0.14,0.21,0.07,0.21,Matches
428,Fawaz Al-Sqoor,sa KSA,"DF,MF",Al-Shabab,24,1996,22,14,1367,15.2,1,4,5,1,0,0,2,0,0.07,0.26,0.33,0.07,0.33,Matches
429,Carlos Strandberg,se SWE,FW,Abha,24,1996,28,28,2456,27.3,16,2,18,16,0,1,2,0,0.59,0.07,0.66,0.59,0.66,Matches
430,Mohammed Al Subaie,sa KSA,MF,Al-Raed,24,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
431,Rabee Sufyani,sa KSA,"MF,FW",Al-Ain,33,1987,13,3,304,3.4,2,2,4,2,0,0,2,0,0.59,0.59,1.18,0.59,1.18,Matches
432,Abdulmajeed Al-Sulayhem,sa KSA,MF,Al-Nassr,26,1994,19,14,1315,14.6,2,1,3,2,0,0,1,0,0.14,0.07,0.21,0.14,0.21,Matches
433,Khaled Al-Sumairi,sa KSA,MF,Al-Faisaly,23,1997,11,3,314,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
434,Khaled Al-Sumairi,sa KSA,MF,Al-Ittihad,23,1997,5,1,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
435,Mehdi Tahrat,dz ALG,DF,Abha,30,1990,25,25,2205,24.5,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
436,Saphir Taïder,dz ALG,MF,Al-Ain,28,1992,7,6,553,6.1,3,1,4,0,3,3,0,0,0.49,0.16,0.65,0.00,0.16,Matches
437,Hassan Al Tambakti,sa KSA,DF,Al-Shabab,21,1999,13,7,609,6.8,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches
438,Benjamin Tatar,ba BIH,"MF,FW",Abha,26,1994,10,6,476,5.3,1,1,2,1,0,0,3,0,0.19,0.19,0.38,0.19,0.38,Matches
439,Júlio Tavares,cv CPV,FW,Al-Faisaly,31,1988,30,29,2630,29.2,15,5,20,9,6,7,3,0,0.51,0.17,0.68,0.31,0.48,Matches
440,Léandre Tawamba,cm CMR,FW,Al-Taawoun,30,1989,27,27,2348,26.1,13,6,19,11,2,3,5,0,0.50,0.23,0.73,0.42,0.65,Matches
441,Mitchell te Vrede,sr SUR,FW,Al-Fateh,28,1991,22,20,1692,18.8,13,1,14,10,3,3,2,0,0.69,0.05,0.74,0.53,0.59,Matches
442,Fawaz Al Terais,sa KSA,MF,Al-Hilal,20,2000,4,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
443,Jehad Thakri,sa KSA,DF,Al-Qadsiah,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
444,Hamad Al Tuhayfan,sa KSA,DF,Al-Qadsiah,21,1999,29,29,2569,28.5,2,2,4,2,0,0,5,1,0.07,0.07,0.14,0.07,0.14,Matches
445,Bruno Uvini,br BRA,DF,Al-Ittihad,29,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
446,Luciano Vietto,ar ARG,"MF,FW",Al-Hilal,26,1993,27,21,1777,19.7,4,3,7,4,0,0,5,0,0.20,0.15,0.35,0.20,0.35,Matches
447,Uroš Vitas,rs SRB,DF,Al-Qadsiah,28,1992,25,25,2057,22.9,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,Matches
448,Sergio Vittor,ar ARG,"DF,MF",Damac,31,1989,26,26,2273,25.3,2,0,2,2,0,0,9,1,0.08,0.00,0.08,0.08,0.08,Matches
449,Saleh Waheeb,sa KSA,MF,Al-Qadsiah,17,2002,3,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
450,Mohammed Al-Waked,sa KSA,GK,Al-Qadsiah,28,1992,3,2,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Habib Al Watyan,sa KSA,GK,Al-Hilal,23,1996,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
452,Gustav Wikheim,no NOR,MF,Al-Fateh,27,1993,7,2,251,2.8,1,1,2,1,0,0,0,0,0.36,0.36,0.72,0.36,0.72,Matches
453,Rhys Williams,au AUS,DF,Al-Qadsiah,32,1988,28,28,2490,27.7,1,3,4,1,0,0,8,0,0.04,0.11,0.14,0.04,0.14,Matches
454,Aiman Yahya,sa KSA,"MF,FW",Al-Nassr,19,2001,15,8,759,8.4,3,4,7,3,0,0,3,0,0.36,0.47,0.83,0.36,0.83,Matches
455,Abdulrahman Al Yami,sa KSA,FW,Al-Ittihad,23,1997,4,0,52,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
456,Mohammed Al Yami,sa KSA,GK,Al-Ahli,22,1997,7,7,613,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
457,Saad Yaslam,sa KSA,DF,Al-Taawoun,20,2000,4,1,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
458,Abdullah Al Yousif,sa KSA,DF,Al-Fateh,22,1997,11,4,419,4.7,0,1,1,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matches
459,Anas Zabani,sa KSA,DF,Al-Qadsiah,23,1997,8,2,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
460,Motair Al Zahrani,sa KSA,MF,Al-Taawoun,25,1994,9,5,339,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
461,Saeed Al-Zahrani,sa KSA,MF,Al-Ain,28,1992,5,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
462,Ahmed Al-Zain,sa KSA,MF,Al-Raed,29,1991,27,22,1815,20.2,2,3,5,2,0,0,4,0,0.10,0.15,0.25,0.10,0.25,Matches
