rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
374,Makhir Saleh,sa KSA,DF,Al-Fayha,23,1999,6.0,0,3,0,0.0,0.50,0.00,0.00,,,0,0,Matches
375,Abdulla Al Salem,sa KSA,"MF,FW",Al-Ettifaq,29,1992,4.8,1,4,2,50.0,0.83,0.42,0.25,0.50,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
376,Ali Ayesh Al-Salem,sa KSA,DF,Al-Adalah,23,1998,19.8,1,15,6,40.0,0.76,0.30,0.07,0.17,,0,0,Matches
377,Mohammed Salem,sa KSA,DF,Al-Raed,36,1985,28.0,1,14,4,28.6,0.50,0.14,0.07,0.25,,0,0,Matches
378,Awn Al Saluli,sa KSA,DF,Al-Taawoun,23,1998,9.6,0,6,2,33.3,0.62,0.21,0.00,0.00,,0,0,Matches
379,Zakaria Sami,sa KSA,"MF,DF",Abha,30,1992,19.7,2,13,5,38.5,0.66,0.25,0.15,0.40,,0,0,Matches
380,Abdullah Al-Samtai,sa KSA,MF,Al-Khaleej,,,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
381,Iago Santos,br BRA,DF,Al-Shabab,30,1992,27.3,1,14,1,7.1,0.51,0.04,0.07,1.00,,0,0,Matches
382,Pablo Santos,br BRA,DF,Al-Raed,30,1992,15.9,1,6,2,33.3,0.38,0.13,0.17,0.50,,0,0,Matches
383,Rene Santos,br BRA,DF,Al-Raed,30,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
384,Sultan Al-Sawadi,sa KSA,"FW,MF",Al-Wehda,29,1992,7.5,1,11,3,27.3,1.46,0.40,0.09,0.33,,0,0,Matches
385,Amir Sayoud,dz ALG,"MF,FW",Al-Ta'ee,31,1990,25.1,10,47,17,36.2,1.87,0.68,0.21,0.59,,0,1,Matches
386,Hamad Al Sayyaf,sa KSA,MF,Al-Ettifaq,20,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
387,Emilio Schiano,sa KSA,MF,Damac,18,2004,7.2,3,10,3,30.0,1.39,0.42,0.30,1.00,,0,0,Matches
388,Saad Al-Selouli,sa KSA,"MF,FW",Abha,24,1998,5.8,2,4,2,50.0,0.69,0.35,0.50,1.00,,0,0,Matches
389,Alfa Semedo,gw GNB,"MF,DF",Al-Ta'ee,24,1997,27.6,2,26,8,30.8,0.94,0.29,0.08,0.25,,0,0,Matches
390,Kim Seung-gyu,kr KOR,GK,Al-Shabab,31,1990,30.0,0,0,0,,0.00,0.00,,,,0,0,Matches
391,Abdulaziz Al Shahrani,sa KSA,FW,Damac,27,1994,6.6,3,9,7,77.8,1.37,1.06,0.33,0.43,,0,0,Matches
392,Yasser Al-Shahrani,sa KSA,DF,Al-Hilal,30,1992,5.6,0,3,0,0.0,0.53,0.00,0.00,,,0,0,Matches
393,Abdulelah Al Shamary,sa KSA,"MF,FW",Damac,30,1992,11.2,1,4,2,50.0,0.36,0.18,0.25,0.50,,0,0,Matches
394,Abdullah Al-Shamekh,sa KSA,DF,Al-Fayha,29,1993,3.3,0,3,0,0.0,0.92,0.00,0.00,,,0,0,Matches
395,Mansour Al Shammari,sa KSA,DF,Al-Nassr,21,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
396,Mohammed Al Shammari,sa KSA,"MF,FW",Al-Batin,22,2000,10.0,0,6,1,16.7,0.60,0.10,0.00,0.00,,0,0,Matches
397,Yousef Al Shammari,sa KSA,"MF,DF",Al-Batin,24,1997,24.7,9,44,21,47.7,1.78,0.85,0.20,0.43,,0,0,Matches
398,Abdullah Al-Shammeri,sa KSA,GK,Abha,30,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
399,Abdulmalek Al-Shammeri,sa KSA,MF,Al-Raed,26,1995,2.6,0,2,0,0.0,0.76,0.00,0.00,,,0,0,Matches
400,Hamdan Al-Shamrani,sa KSA,"MF,DF",Al-Ittihad,25,1996,8.5,1,4,2,50.0,0.47,0.23,0.25,0.50,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
401,Hassan Al Shamrani,sa KSA,DF,Damac,29,1992,13.7,0,5,1,20.0,0.36,0.07,0.00,0.00,,0,0,Matches
402,Abdullah Al Shanqiti,sa KSA,DF,Al-Khaleej,23,1998,11.9,0,3,1,33.3,0.25,0.08,0.00,0.00,,0,0,Matches
403,Ahmed Sharahili,sa KSA,DF,Al-Ittihad,28,1994,22.3,4,12,6,50.0,0.54,0.27,0.33,0.67,,0,0,Matches
404,Riyadh Sharahili,sa KSA,MF,Al-Shabab,29,1993,4.1,0,3,0,0.0,0.73,0.00,0.00,,,0,0,Matches
405,Riyadh Sharahili,sa KSA,MF,Abha,29,1993,11.1,0,6,0,0.0,0.54,0.00,0.00,,,0,0,Matches
406,Nader Al-Sharari,sa KSA,DF,Al-Shabab,26,1996,2.3,0,0,0,,0.00,0.00,,,,0,0,Matches
407,Saleh Al-Shehri,sa KSA,FW,Al-Hilal,28,1993,6.1,3,29,12,41.4,4.73,1.96,0.10,0.25,,0,1,Matches
408,Yahya Al-Shehri,sa KSA,MF,Al-Raed,32,1990,2.2,0,3,0,0.0,1.34,0.00,0.00,,,0,0,Matches
409,Muhannad Shenqeeti,sa KSA,DF,Al-Ittihad,23,1999,7.7,0,8,0,0.0,1.04,0.00,0.00,,,0,0,Matches
410,Waleed Shenqeeti,sa KSA,FW,Al-Adalah,28,1994,4.0,0,7,1,14.3,1.77,0.25,0.00,0.00,,0,0,Matches
411,Saad Al Shurafa,sa KSA,FW,Al-Fateh,17,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
412,Hussein Al Shuwaysh,sa KSA,DF,Al-Fayha,33,1988,24.1,0,8,0,0.0,0.33,0.00,0.00,,,0,0,Matches
413,Hani Al Sibyani,sa KSA,"DF,MF",Al-Khaleej,23,1999,5.2,0,0,0,,0.00,0.00,,,,0,0,Matches
414,Hussain Al Sibyani,sa KSA,DF,Al-Shabab,21,2001,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,,0,0,Matches
415,Hassan Al Slis,sa KSA,FW,Al-Fateh,22,2000,1.7,0,5,2,40.0,3.02,1.21,0.00,0.00,,0,0,Matches
416,Naïm Sliti,tn TUN,"MF,FW",Al-Ettifaq,30,1992,8.6,1,9,1,11.1,1.04,0.12,0.11,1.00,,0,0,Matches
417,Nawaf Al-Sobhi,sa KSA,DF,Al-Taawoun,32,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
418,Nawaf Al-Sobhi,sa KSA,DF,Al-Adalah,32,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
419,Hillel Soudani,dz ALG,"FW,MF",Damac,34,1987,16.8,6,36,16,44.4,2.14,0.95,0.17,0.38,,0,1,Matches
420,Lucas Souza,br BRA,MF,Al-Khaleej,32,1990,28.9,2,23,8,34.8,0.80,0.28,0.09,0.25,,0,0,Matches
421,Fawaz Al-Sqoor,sa KSA,DF,Al-Shabab,26,1996,27.8,0,5,3,60.0,0.18,0.11,0.00,0.00,,0,0,Matches
422,Vladimir Stojković,rs SRB,GK,Al-Fayha,39,1983,26.4,0,0,0,,0.00,0.00,,,,0,0,Matches
423,Nawaf Al Suhaimi,sa KSA,MF,Al-Batin,27,1994,10.4,0,3,1,33.3,0.29,0.10,0.00,0.00,,0,0,Matches
424,Abdulmajeed Al-Sulayhem,sa KSA,MF,Al-Nassr,28,1994,10.8,1,17,6,35.3,1.58,0.56,0.06,0.17,,0,0,Matches
425,Abdulkarim Sultan,sa KSA,DF,Al-Ta'ee,22,2000,22.9,0,3,0,0.0,0.13,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
426,Ahmed Al-Sultan,sa KSA,MF,Al-Adalah,29,1993,3.1,0,1,1,100.0,0.32,0.32,0.00,0.00,,0,0,Matches
427,Khaled Al-Sumairi,sa KSA,MF,Al-Khaleej,25,1997,16.3,1,13,2,15.4,0.80,0.12,0.08,0.50,,0,0,Matches
428,Yahya Sunbul,sa KSA,"DF,MF",Al-Raed,24,1998,7.1,1,9,2,22.2,1.27,0.28,0.11,0.50,,0,0,Matches
429,Panagiotis Tachtsidis,gr GRE,MF,Al-Fayha,31,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
430,Mohamed Taisser,,FW,Al-Batin,,,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
431,Talisca,br BRA,"MF,FW",Al-Nassr,28,1994,22.2,20,92,41,44.6,4.15,1.85,0.20,0.44,,2,2,Matches
432,Hassan Al Tambakti,sa KSA,DF,Al-Shabab,23,1999,25.7,0,6,1,16.7,0.23,0.04,0.00,0.00,,0,0,Matches
433,Júlio Tavares,cv CPV,FW,Al-Raed,33,1988,25.5,8,24,16,66.7,0.94,0.63,0.29,0.44,,1,1,Matches
434,Léandre Tawamba,cm CMR,FW,Al-Taawoun,32,1989,27.8,9,50,25,50.0,1.80,0.90,0.18,0.36,,0,2,Matches
435,Cristian Tello,es ESP,MF,Al-Fateh,30,1991,13.3,4,43,10,23.3,3.24,0.75,0.09,0.40,,0,0,Matches
436,Fawaz Al Terais,sa KSA,"FW,MF",Al-Adalah,22,2000,3.5,1,2,2,100.0,0.57,0.57,0.50,0.50,,0,0,Matches
437,David Tijanić,si SVN,"MF,FW",Al-Adalah,25,1997,17.6,4,24,11,45.8,1.36,0.62,0.17,0.36,,0,0,Matches
438,Marcel Tisserand,cd COD,DF,Al-Ettifaq,29,1993,26.5,0,16,5,31.3,0.60,0.19,0.00,0.00,,0,0,Matches
439,Salem Al Toiawy,sa KSA,MF,Al-Ta'ee,21,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
440,Aleksandar Trajkovski,mk MKD,"MF,FW",Al-Fayha,29,1992,14.7,4,38,13,34.2,2.58,0.88,0.11,0.31,,0,0,Matches
441,Hamad Al Tuhayfan,sa KSA,DF,Al-Hilal,23,1999,5.4,1,2,1,50.0,0.37,0.18,0.50,1.00,,0,0,Matches
442,Álex Valera,pe PER,"FW,MF",Al-Fateh,26,1996,2.6,0,1,0,0.0,0.38,0.00,0.00,,,0,0,Matches
443,Fran Vélez,es ESP,DF,Al-Fateh,31,1991,18.6,0,6,1,16.7,0.32,0.05,0.00,0.00,,0,0,Matches
444,Darko Velkovski,mk MKD,DF,Al-Ettifaq,27,1995,11.3,0,2,0,0.0,0.18,0.00,0.00,,,0,0,Matches
445,Paulo Victor Vidotti,br BRA,GK,Al-Ettifaq,35,1987,30.0,0,0,0,,0.00,0.00,,,,0,0,Matches
446,Luciano Vietto,ar ARG,"MF,FW",Al-Hilal,28,1993,12.2,3,32,8,25.0,2.62,0.65,0.09,0.38,,0,0,Matches
447,Vitinho,br BRA,"FW,MF",Al-Ettifaq,28,1993,19.8,3,32,8,25.0,1.62,0.40,0.09,0.38,,0,0,Matches
448,Habib Al Watyan,sa KSA,GK,Al-Hilal,25,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
449,Aiman Yahya,sa KSA,MF,Al-Nassr,21,2001,9.6,4,20,9,45.0,2.07,0.93,0.20,0.44,,0,0,Matches
450,Saad Yaslam,sa KSA,DF,Al-Taawoun,22,2000,22.6,0,6,3,50.0,0.27,0.13,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
451,Karim Yoda,fr FRA,"MF,FW",Al-Wehda,33,1988,20.7,3,32,8,25.0,1.54,0.39,0.09,0.38,,0,0,Matches
452,Abdullah Al-Yousaf,sa KSA,DF,Al-Adalah,,,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
453,Abdullah Al Yousif,sa KSA,DF,Al-Batin,24,1997,13.8,0,0,0,,0.00,0.00,,,,0,0,Matches
454,Hazim Al Zahrani,sa KSA,DF,Al-Khaleej,23,1999,2.2,0,0,0,,0.00,0.00,,,,0,0,Matches
455,Motair Al Zahrani,sa KSA,DF,Abha,27,1994,0.1,0,1,0,0.0,15.00,0.00,0.00,,,0,0,Matches
456,Suhayb Al Zaid,sa KSA,MF,Al-Hilal,17,2004,0.9,0,4,0,0.0,4.24,0.00,0.00,,,0,0,Matches
457,Ahmed Al-Zain,sa KSA,"FW,MF",Al-Khaleej,31,1991,5.6,0,6,0,0.0,1.07,0.00,0.00,,,0,0,Matches
458,Ahmed Al-Zain,sa KSA,"FW,MF",Damac,31,1991,8.0,0,5,2,40.0,0.62,0.25,0.00,0.00,,0,0,Matches
459,Ali Al Zaqan,sa KSA,"DF,MF",Al-Fayha,31,1991,5.1,0,3,0,0.0,0.59,0.00,0.00,,,0,0,Matches
460,Moustapha Zeghba,dz ALG,GK,Damac,31,1990,28.0,1,0,0,,0.00,0.00,,,,0,0,Matches
461,Abdullah Al-Zori,sa KSA,DF,Abha,34,1987,20.2,2,5,2,40.0,0.25,0.10,0.40,1.00,,0,0,Matches
462,Ali Al-Zubaidi,sa KSA,DF,Al-Fateh,29,1993,13.0,1,2,1,50.0,0.15,0.08,0.50,1.00,,0,0,Matches
463,Damjan Đoković,hr CRO,MF,Al-Raed,32,1990,23.6,2,23,7,30.4,0.97,0.30,0.09,0.29,,0,0,Matches
